name,gender
Will Barratt,m
John R. Leonetti,m
James Whitaker,m
Samuel Hadida,m
Jeremy Stanbridge,m
Bruce Berman,m
David Watkin,m
Pedro Almodóvar,m
Victor Kempster,m
Mark Aaron Wagner,m
Helen Rose,f
Steve Giammaria,m
Scott Rudin,m
Bob Brown,m
David C. Thomas,m
Ken Halsband,m
Nancy Meyers,f
Katy Covell,f
Nina Gold,f
Ron Clements,m
Judi Townsend,f
Mary McLaglen,f
Philip Stockton,m
David M. Dunlap,m
Mychael Danna,m
Jennifer Lane,f
Kevin Constant,m
Debra Neil-Fisher,f
John Pomeroy,m
Joel Cox,m
Larry McMurtry,m
Leo Davis,f
Judy Taylor,f
Jay Deuby,m
Tom Weston,m
Jonathan Hensleigh,m
Gail Levin,f
Leonid Raab,m
Joanne Woollard,f
Eric J. Goldstein,m
John Hora,m
Robert Gary,m
Dale Hennesy,m
Paul McCartney,m
Andy Gill,m
Casper Van Dien,m
Seth Holt,m
Paul Hsu,m
Mauro Borrelli,m
John Hughes,m
Tom Costain,m
Ronna Kress,f
Henning Lohner,m
Charles Minsky,m
Robert Burks,m
Harvey Weinstein,m
Jane Feinberg,f
Jean Girault,m
Mark Tildesley,m
Caroline Kaplan,f
Steven Soderbergh,m
Benedict Carver,m
Marco Beltrami,m
Trevor Smith,m
Isabel Coixet,f
Bradley Miska,m
Ralph Wright,m
Christopher Sposa,m
Selena Arizanovic,f
Paul Hirsch,m
Rachel Portman,f
Doug Hemphill,m
Ian Bryce,m
John Powell,m
Scott Steindorff,m
David James,m
Peter Amundson,m
Brian Tyler,m
Nick Cave,m
Scott Sanders,m
Christopher Roberts,m
Maurice Joyce,m
Larry McMurtry,m
Diane Lederman,f
Timothy Linh Bui,m
Kerry Barden,m
Mike Nichols,m
Paul Dehn,m
Deborah Aquila,f
Mary C. Rolfes,f
Ronald Eng,m
Jean Frenette,m
Meir Zarchi,m
Michael Cimino,m
Tony Donno,m
Luis Carballar,m
Adrian Biddle,m
Annie Stewart,f
Keith Pain,m
Jack Bender,m
Craig Mazin,m
Pauline Burt,f
J.J. Abrams,m
Mark Isham,m
Jean Girault,m
Tommy Pallotta,m
Andrew A. Kosove,m
Lee Dichter,m
Robert Zemeckis,m
Sylvia Soska,f
Brook Yeaton,m
Will Smith,m
Bobby C. King,m
Alain Figlarz,m
Anne Dudley,f
Heidi Levitt,f
Liang Yang,m
J.A.C. Redford,m
Elmer Bernstein,m
Tariq Anwar,m
Michael Kranz,m
Ed Verreaux,m
Mike Prestwood Smith,m
Valeria Migliassi Collins,f
Stan Lee,m
Kenneth Kokin,m
Jack Fletcher,m
Oliver Wood,m
Dax Shepard,m
Ford Wheeler,m
Pit Kuhlmann,m
Chris Elliott,m
John Schwartzman,m
David Finfer,m
Cathy Sandrich,f
Allen Covert,m
Ritesh Batra,m
Ray Fisher,m
Ben Richardson,m
Duncan Henderson,m
Chris Westlake,m
Rudyard Kipling,m
Lars von Trier,m
Martin Childs,m
Bill Johnson,m
Ethan Coen,m
William Chang,m
Richard Band,m
Neal H. Moritz,m
Amy Heckerling,f
Katia Dottori,f
Armyan Bernstein,m
Richard H. Kline,m
Vernon L. Walker,m
Angelo Tiberti,m
Charles H. Joffe,m
Scott F. Johnston,m
Henri Decaë,m
Dave Humphries,m
Andrew Mason,m
Trevor Horn,m
Ben Stiller,m
Mark Auguste,m
Tarsem Singh,m
Cliff Lanning,m
Rob Hardy,m
Alain Sarde,m
Jeff Baena,m
Don Burgess,m
Max Steiner,m
Henry Braham,m
William Wyler,m
Harvey Friedman,m
Cole S. McKay,m
Akira Kurosawa,m
Peter Jackson,m
Tony Cranstoun,m
Chris Jones,m
James L. Venable,m
Emma Callinan,f
Robert Leighton,m
Dan Lebental,m
Dimitri Rassam,m
Colin Strause,m
Danny Cohen,m
Ben Affleck,m
Domenic Silvestri,m
Paula Weinstein,f
Deborah La Mia Denaver,f
Mychael Danna,m
Lawrence Gordon,m
Michael Shamberg,m
Willie Botha,m
Michael London,m
Susan Downey,f
Douglas Rae,m
Steve R. Moore,m
Paul Rubell,m
Luc Besson,m
Charlie Chaplin,m
Richard Brener,m
Stan Lee,m
Amy Westcott,f
Xavier Gens,m
Margery Simkin,f
Frank J. Urioste,m
Tina Jones,f
Frank Marshall,m
Tomas Voth,m
Dean Andre,m
Terry Hayes,m
Steve Artmont,m
Robert Hein,m
Jack Cummins,m
Janet Hirshenson,f
Jonah Markowitz,m
Peter Nicolakakos,m
Marlene Stewart,f
Lila Yacoub,f
Viola Lawrence,f
Alan B. McElroy,m
Rob Reiner,m
Danny McBride,m
Stewart Copeland,m
Oswald Morris,m
Beau Borders,m
Andrew Stanton,m
Jim Mickle,m
Christopher Nolan,m
Delmer Daves,m
Peter Biziou,m
Thomas Johnston,m
Alisa Lepselter,f
Wesley Snipes,m
Carlos Saldanha,m
Scott H. Eddo,m
Paul N.J. Ottosson,m
Patrick Massett,m
Gore Vidal,m
Poon Hang-Sang,m
William Castle,m
Simon Whiteley,m
Luciana Arrighi,f
Tom Myers,m
Michael Britton,m
Lynda Obst,f
Robert Hathaway,m
Toshio Suzuki,m
Bryan Adams,m
Mark Mancina,m
Jay Roach,m
Tom Johnson,m
Lucinda Syson,f
Charles Gordon,m
Ron Bochar,m
Maureen Webb,f
Moby,m
Chris Moore,m
Peter Weir,m
Anne McCarthy,f
Steve Perry,m
Robert Engelman,m
Mark Goldblatt,m
John Rubinstein,m
Robert Richardson,m
tomandandy,m
Pamela Withers,f
Marisa Polvino,f
John Pardue,m
Karen Meisels,f
Patrick McCormick,m
Dale Lennon,m
Carole Kravetz,f
Dean Andre,m
Lasse Hallström,m
Yutaka Yamazaki,m
Susanna Lenton,f
Fran Walsh,f
Elana Lesser,f
Robert Pulcini,m
Otello Martelli,m
Terence Marsh,m
Art Levinson,m
Scott Rudin,m
Vince Nicastro,m
Lisa K. Sessions,f
Paul Bernbaum,m
Jeff Imada,m
Suzie Harman,f
Danielle Berman,f
Douglas Aibel,m
Logan Miller,m
Scott Neustadter,m
John Davis,m
John Woo,m
Michael Fottrell,m
Vincenzo Natali,m
Steve Arnold,m
Dennis Haggerty,m
Marco Beltrami,m
Jerome Ranft,m
Dan Jones,m
Dana Olsen,m
William Reynolds,m
Patrick Drummond,m
Rebecca O'Brien,f
Richard D'Ovidio,m
Jennifer L. Smith,f
Devorah Herbert,f
Pau Costa,m
Bruce Berman,m
Keith G. Lewis,m
Dane A. Davis,m
Steve Shibuya,m
Bruce Moriarty,m
Lawrence Kasdan,m
James Ivory,m
Steve Saklad,m
Joe Viskocil,m
Robin Swicord,f
Karen Koch,f
Carey Loftin,m
Kate Dowd,f
Saïd Ben Saïd,m
Mike Werb,m
Avy Kaufman,f
Jerome Armstrong,m
Rob Zombie,m
Elliot Scott,m
Angelo P. Graham,m
Peter Murton,m
Brad Pitt,m
Frank Konigsberg,m
Randall Wallace,m
Thea von Harbou,f
Christopher Markus,m
Greg McLean,m
Justin Caine Burnett,m
William Brent Bell,m
Elizabeth Tompkins,f
Gloria Gresham,f
Charles David Forrest,m
Kevin Costner,m
Chris Columbus,m
Dana Goldberg,f
David Yates,m
Klay Hall,m
Leigh Janiak,f
Marc Canham,m
William Steinkamp,m
Denise Chamian,f
Mathieu Vadepied,m
Mark A. Hester,m
James Horner,m
Robert Elswit,m
Scott Alexander,m
Mark Stevens,m
Lauren Montgomery,f
Ben Myron,m
Avy Kaufman,f
Michael Cassidy,m
Marlene Stewart,f
Amanda Friedland,f
John Houlihan,m
Spike Seldin,m
Bobby Anderson,m
Emma E. Hickox,f
Chris Baugh,m
George Fenton,m
Til Schweiger,m
Michael Cuesta,m
Robert Zemeckis,m
Gretchen Rau,f
Betsy Heimann,f
Jim Ford,m
Marc Missonnier,m
Allan Niblo,m
Lisa Beach,f
Suzanne Smith,f
Scott Rudin,m
Ann Harris,f
Mark Allen,m
Julio Macat,m
Dennis Drummond,m
Tom Cruise,m
Ralph Kemplen,m
Janet Hirshenson,f
Tony Scott,m
Peter Howitt,m
George Bowers,m
Brandon Trost,m
Sharon Maguire,f
Richard Brener,m
Víctor García,m
Lou Lombardo,m
Bill Thomas,m
Michael J. Harker,m
Robert Frazen,m
"Édouard Molinaro",m
Naomi Geraghty,f
Roger Lewis,m
Deborah Reinisch,f
Michael Ohoven,m
Albert Zugsmith,m
Brittainy Roberts,f
Kenneth Marsten,m
Avy Kaufman,f
Terrence Malick,m
Sanja Milkovic Hays,f
Debra Schutt,f
Marcel Zyskind,m
Chad Oman,m
Adam Arkapaw,m
Gary Michael Walters,m
John Brownjohn,m
David Grimaldi,m
Steve Perry,m
Jon Hurwitz,m
Jim Lovelett,m
Michael Uslan,m
Akira Toriyama,m
Giovanni Natalucci,m
James Horner,m
Len Wiseman,m
Jeffrey Stott,m
Jack Warner,m
Tobe Hooper,m
Steve Christian,m
John Hughes,m
Deborah Schindler,f
G.A. Aguilar,m
Jade Healy,f
Barry Thomson,m
Steven Rosenblum,m
Jim Sheridan,m
Janice Hampton,f
Brian Burgoyne,m
David A. Smith,m
Kathryn Himoff,f
Debra Hayward,f
Miloš Forman,m
Suzanne Mackie,f
Michael Ohoven,m
Richard Vane,m
Lina Todd,f
Adrian Biddle,m
Daniel Licht,m
Michael Bender,m
Mark Crowdy,m
Kenneth Grahame,m
Natalie Ward,f
Robert Gould,m
Melinda Sue Gordon,f
Nathalie Cheron,m
Kathy Nelson,f
Jordan Peele,m
Freddy Bouciegues,m
Josh A. Cagan,m
Robert Graf,m
Terry Rossio,m
Andrea Kenyon,f
Paul N.J. Ottosson,m
Jacob Rupp,m
Kevin Pollak,m
Denney Pierce,m
J.J. Makaro,m
Graeme Revell,m
Takeshi Kitano,m
Marc Abraham,m
Russell Caldwell,m
Glenn S. Gainor,m
Ridley Scott,m
Jonathan English,m
Brian Oliver,m
Jeff Lowell,m
Wendy O'Brien,f
Nic Weethee,m
Vikas Bahl,m
Heather Persons,f
James Algar,m
Magali Guidasci,f
Michael Penn,m
Steven Rosenblum,m
Tony Wosk,m
Juel Bestrop,f
Ronald D. Moore,m
Mike Judge,m
David Weissman,m
John Waters,m
Dean Cundey,m
Francis Ford Coppola,m
Joseph Kahn,m
Juan Miguel Azpiroz,m
James Wilson,m
Michael Minkler,m
Sarah Finn,f
Monty Norman,m
Melissa Remenarich,f
Michael Kelly,m
Melody London,f
Tom Rosenberg,m
Eliza Paley,f
Anne McCarthy,f
Warren Beatty,m
Mimi Maynard,f
Britta Phillips,f
Randall Emmett,m
Leo Davis,f
John Mollo,m
Ingmar Bergman,m
Gene Wilder,m
Oliver Stone,m
Herbert Coleman,m
W. Steven Graham,m
Ronald O. Jaynes,m
Rachel Tenner,f
Sacha Gervasi,m
Candy L. Walken,f
John Dexter,m
Howard G. Kazanjian,m
Harry Gregson-Williams,m
Lorenzo Senatore,m
William M. Anderson,m
Maria Hatzakou,f
Eric Larson,m
Tracy McKnight,f
Andrew Stanton,m
Kevin James,m
Dianne Dreyer,f
Vince Renaud,m
Ray Angelic,m
Bill Pohlad,m
Michael Shamberg,m
Hector Babenco,m
Howard Feuer,m
Sam Raimi,m
Jean-Paul Salomé,m
Nat Sanders,m
Alan J. Pakula,m
Timothy Alverson,m
John Orloff,m
Stephen Sommers,m
Jonathan Wales,m
Bradley Raymond,m
Russell Carpenter,m
Caroline Steiner,f
Dave Neustadter,m
Richard Dwan Jr.,m
Vanessa Coifman,f
Eric Newman,m
Kyle Gardiner,m
Daryn Okada,m
Charles Porlier,m
Sigurjón Sighvatsson,m
Richard LaGravenese,m
Junie Lowry-Johnson,f
Christine De Jekel,f
Steve Callas,m
Jeffrey Cassidy,m
Lloyd Kaufman,m
William Vince,m
Ivan Sharrock,m
Dick Smith,m
Risa Bramon Garcia,f
Joel Simon,m
James Dyer,m
Murray Miller,m
Stephen Vincent,m
Paul Haggis,m
Sherry Linder-Gygli,f
Barry Josephson,m
Marina Bespalov,f
Stephen Daldry,m
Sig De Miguel,m
Barry Bernardi,m
Dan Laustsen,m
Danny Fisher,m
Will Eisner,m
Bud Luckey,m
Declan Quinn,m
Phil Nibbelink,m
Stefan Czapsky,m
James D. Stern,m
John C. Howard,m
Ronna Kress,f
Phedon Papamichael,m
Ed Solomon,m
David Brown,m
Stan Cole,m
Tom Myers,m
Larry Wilson,m
Jim Cruickshank,m
Robert S. Birchard,m
Michael Shamberg,m
Scott Silver,m
Carlos Bolado,m
David Gropman,m
Sarah Finn,f
Albert R. Broccoli,m
Denise Chamian,f
Harvey Weinstein,m
Barbara A. Hall,f
John Box,m
Jean-Baptiste Dupont,m
Steve Bencich,m
Robert Dolan,m
Trish Keating,f
Dan Fogelman,m
Ian Baker,m
Lee Hall,m
Don Jakoby,m
Jonathan Rothbart,m
Mohamed Seddik Bouabid,m
Nancy Allen,f
Sheldon Kahn,m
David Belle,m
Mamoru Hosoda,m
Bernardo Bertolucci,m
David Crossman,m
Morten Tyldum,m
Renato Berta,m
Steve Bartek,m
Joss Whedon,m
Gerald R. Molen,m
Brad Goodman,m
Gloria Gresham,f
Priscilla Nedd-Friendly,f
Stephen Vaughan,m
Terri Taylor,f
Steven Price,m
Randy Newman,m
Ann Ruark,f
Jonathan Glickman,m
Chris Haarhoff,m
David Moritz,m
Dan Webster,m
Sofia Coppola,f
Nosher Powell,m
Lance Hool,m
John Stanier,m
Lennie Niehaus,m
David Mamet,m
James Liston,m
Greg Johnson,m
Ida Random,f
Peter Barsocchini,m
Ed Shearmur,m
Michelle Matland,f
Andrew Pfeffer,m
Anne D. McCulley,f
Eric Reid,m
Juel Bestrop,f
William H. Daniels,m
Victor Milner,m
Sharon Seymour,f
Sam Raimi,m
Stephanie Carroll,f
J.J. Makaro,m
Fred C. Blau Jr.,m
Richard Pearson,m
Roger Mussenden,m
Dominic Watkins,m
Jonathan McKinstry,m
Angelo P. Graham,m
Lynette Meyer,f
Gary Diamond,m
Don Michael Paul,m
Gaspar Noé,m
Edward Pisoni,m
Robert Graf,m
Patrick Cassavetti,m
Shawn Williamson,m
Tim Bevan,m
Sam Fell,m
Deborah Snyder,f
Joss Whedon,m
Frank Thomas,m
Mark Irwin,m
Gary S. Gerlich,m
Edward Neumeier,m
David Fletcher,m
Kevin Feige,m
Thom Mount,m
Peter Hedges,m
Bernard Aubouy,m
Sarah Bridge,f
Kurt Smith,m
James F. Truesdale,m
Richard King,m
Charles Martin Smith,m
John S. Lyons,m
John R. Woodward,m
Peter Howitt,m
Bill Condon,m
James Jones,m
Nicholas Hytner,m
Rob Thomas,m
James M. Halty,m
Scheryl W Brown,f
Steven Poster,m
René Goscinny,m
Alex McDowell,m
Micah Solomon,m
George Stevens,m
Ice Cube,m
Stephen King,m
Lana Wachowski,f
Quentin Tarantino,m
Felipe Savahge,m
Charles K. Feldman,m
Matthieu Poirot-Delpech,m
Bruce Robert Hill,m
Stephanie Spangler,f
Diane H. Newman,f
Basil Iwanyk,m
Gary Rydstrom,m
Eric Schwab,m
Patricia Norris,f
Judy L. Ruskin,f
Robbie Robertson,m
Michio Mamiya,m
Nia Vardalos,f
Jacques Perrin,m
Sam Harper,m
Renee Ehrlich Kalfus,f
Dean A. Zupancic,m
Emmanuelle Bercot,f
Trish Keating,f
Lou Pitt,m
Scott Thaler,m
James R. Bagdonas,m
Shawn Wayans,m
Joel Silver,m
Harold Becker,m
Rob Reiner,m
Denise Di Novi,f
Gerald R. Molen,m
John Bartnicki,m
David O. Russell,m
Gary A. Hecker,m
Gary Barber,m
Ramzy Bedia,m
Daniel S. Frisch,m
Jack Conway,m
Steve Jablonsky,m
James Needs,m
Christine King,f
Mark Isham,m
Rosemary Brandenburg,f
Krzysztof Kieślowski,m
Glenn Wright,m
Emilio Estevez,m
Daniel Licht,m
Julie Hannum,f
Ron Howard,m
Nikki Barrett,f
Renee Ehrlich Kalfus,f
Andy Merchant,m
Richard Marizy,m
Bill Phillips,m
Sarah Aubrey,f
Charles Wood,m
Lesley Walker,f
Peter Teschner,m
John Hillcoat,m
Abigail Murray,f
Susan E. Cunningham,f
Andy Cheng,m
Roger Deakins,m
Patrick Wachsberger,m
Margery Simkin,f
Thomas Little,m
David Hirschfelder,m
Ralph Nelson,m
Coralie Trinh Thi,f
Gary Janetti,m
Stephen Sommers,m
Yasuyoshi Tokuma,m
Frank Barhydt,m
Ingmar Bergman,m
Thomas Milano,m
Melissa Moseley,f
Michael De Luca,m
Nathan Barr,m
Charlotte Wright,f
Gerald DeTitta,m
DeWitt Bodeen,m
Laeta Kalogridis,f
Brad Pitt,m
John Lasseter,m
Swizz Beatz,m
Greg Morris,m
John McNaughton,m
Jack Giarraputo,m
Buzz Feitshans,m
Danny Chung,m
Glen MacPherson,m
Glenn Wright,m
Tom Elkins,m
Martin Connor,m
Ryuichi Sakamoto,m
George Zaloom,m
James Acheson,m
Bob Anderson,m
Hawk Koch,m
Denis Leary,m
Elizabeth Davidovich,f
Yolanda Toussieng,f
Bruce Berman,m
Tom Stern,m
Mark Burg,m
Richard Bryce Goodman,m
Donn Aron,m
Willie D. Burton,m
Dante Spinotti,m
Joe Stillman,m
Joseph Middleton,m
Steve Bartek,m
Eric McLeod,m
Jason Ward,m
Mark Helfrich,m
Michael Beugg,m
Lawrence Kasdan,m
Kunio Katou,m
Nancy Young,f
Shannon McIntosh,f
Alex Thomson,m
Jenny Beavan,f
John Lasseter,m
Eric Radomski,m
Peter Rogness,m
John Boorman,m
Annie Penn,f
Robert Burks,m
Roy Farfel,m
Ben Frost,m
Todd Hallowell,m
Jonathan Hession,m
Cathleen Summers,f
Lars P. Winther,m
Jennifer Fox,f
Nelson Shin,m
Christopher Priest,m
Rhonda Young,f
Walter Scott,m
Pete Anthony,m
Andrew Miano,m
Pete Docter,m
Tiffany Little Canfield,f
Melissa Toth,f
Erik Stabenau,m
David McKenna,m
Ellen Chenoweth,f
Leanne Moore,f
Scott Mosier,m
Alexandre Desplat,m
John Jympson,m
Tom Wheeler,m
Anthony Katagas,m
Brian Grazer,m
James E. Tocci,m
Roger Barton,m
Jon Gary Steele,m
Christopher Tellefsen,m
Otto Waalkes,m
Marty Katz,m
Jacques Fonteray,m
Norman Garwood,m
Gabriella Pescucci,f
Pascaline Chavanne,f
Joecy Shepherd,f
Austin Gorg,m
Ralph Dawson,m
David Rapaport,m
Toby Oliver,m
Michael White,m
Jean-Paul Mugel,m
Mike Leigh,m
Alan Silvestri,m
Geoffrey Patterson,m
Dianne Crittenden,f
Alison Lewis,f
Nanci Roberts,f
Claude Paré,m
Jaume Balagueró,m
David Wisnievitz,m
Miroslav Ondříček,m
Randy Newman,m
Christopher Nolan,m
Drew Goddard,m
Diane L. Sabatini,f
Lyn Paolo,f
John Vallone,m
Leonard Nimoy,m
Carl Theodor Dreyer,m
Chris Cornwell,m
Joel Silver,m
Penny Perry,f
Michael Powell,m
Luc Besson,m
Robert Bernacchi,m
Manlio Rocchetti,m
Janet Hirshenson,f
Rodrigo Prieto,m
Samuel E. Beetley,m
Ruth E. Carter,f
Lisa Fruchtman,f
Kate J. Sullivan,f
Pauline White-Kassulke,f
Harvey Rosenstock,m
Barnaby Thompson,m
Michael Grady,m
William S. Burroughs,m
James Newton Howard,m
Barbara Tulliver,f
Rob Schneider,m
Ken Seng,m
Andrzej Sekula,m
Jeffrey Eugenides,m
Andrew Laws,m
David Tattersall,m
Mark Mothersbaugh,m
Oliver Stone,m
Mario Puzo,m
Kevin Chinoy,m
David E. Campbell,m
Edward Black,m
Samuel Hadida,m
Matt Reeves,m
Ronald Eng,m
Gabriel Beristain,m
Guillermo Navarro,m
Barry Opper,m
Bronislau Kaper,m
Niall Johnson,m
James Acheson,m
Tom DiCillo,m
Debra Zane,f
Sharmishta Roy,f
Donn Cambern,m
Beau Flynn,m
Lars von Trier,m
Alan Ormsby,m
Alan C. Blomquist,m
Marco Beltrami,m
John Payson,m
Jon Gary Steele,m
Tony Munafo,m
Mary Jo Slater,f
Mark Bridges,m
Jenny Jue,f
Jean-Paul Rouve,m
Stephenie Meyer,f
Erica Edell Phillips,f
Avi Arad,m
Alice Hoffman,f
Anthony Hardwick,m
Eric L. Beason,m
Michael I. Rachmil,m
Gerry Day,m
Patricia Kerrigan DiCerto,f
Don Zimmerman,m
Valerio Massimo Manfredi,m
Adam Greenberg,m
Tom Johnson,m
Alicia Stevenson,f
Robert Ulrich,m
Gary Jensen,m
Jeremiah S. Chechik,m
Avi Lerner,m
Dario Argento,m
Alan Zweibel,m
James Wright,m
Hugh Lofting,m
Weston Drury Jr.,m
Alex Ullrich,m
Jack Cardiff,m
Jack Engelhard,m
Michel Colombier,m
Carey Loftin,m
Steven Chivers,m
Peter Griffiths,m
Danny Elfman,m
Andrew Kinney,m
Wayne Dalglish,m
Joey Box,m
Gene Havlick,m
Graeme Clifford,m
Sidney Kimmel,m
John Wright,m
Andrew Davis,m
Mark Livolsi,m
Kevin Patrick Burke,m
Jennifer Todd,f
Scott Rogers,m
Stuart Baird,m
Irving Ravetch,m
Jalil Jay Lynch,m
Naomi Geraghty,f
Doug Hemphill,m
David Gribble,m
Jon Favreau,m
Trey Callaway,m
David Frankel,m
Ben Queen,m
Steven Kemper,m
Al Clark,m
Steve Nicolaides,m
Michael Kamper,m
Andrew Dunn,m
David Rapaport,m
Salvador Pérez Jr.,m
John Bush,m
Gwyn Lurie,f
George R. Nelson,m
Jerry Zucker,m
Bill MacSems,m
Aieisha Li,f
Debra Schutt,f
Jeremy Stanbridge,m
David Brenner,m
Cathy Sandrich,f
Beau Flynn,m
Michel Gondry,m
Andrew Traucki,m
Jennifer Cocker,f
Clayton Hartley,m
Deirdre Bowen,f
Marko A. Costanzo,m
Marilyn Matthews,f
Robert Swink,m
Xavier Dolan,m
Marci Liroff,f
Ray Fisher,m
Andre Lamal,m
Barbara Herman-Skelding,f
Chris Koch,m
Phedon Papamichael,m
Dick Pope,m
Meghan C. Rogers,f
Massimo Dallamano,m
Penny Rose,f
Penny Charter,f
Jeanette Scott,f
Mick Garris,m
John Shirley,m
Robert Duffy,m
Rachel Talalay,f
Jeanette Brill,f
Stephen Sommers,m
Don Nelson,m
John Seale,m
Shane Daly,m
Mark Radcliffe,m
Yasuyoshi Tokuma,m
Jon Gary Steele,m
Dany Wolf,m
Caroline Kramer,f
Tara Blume,f
Mary Selway,f
Nancy Young,f
Joan Bradshaw,f
David Parker,m
David Rimawi,m
Eiko Ishioka,f
Dede Allen,f
Lisa Beach,f
Ryan Reynolds,m
Stan Dragoti,m
John Irvin,m
Bruce Willis,m
John Taylor,m
Leonard R. Spears,m
George Seaton,m
Brandon Trost,m
Bud S. Smith,m
Denise Chamian,f
Ruth E. Carter,f
Patrick Williams,m
Eric Roth,m
Andrew Panay,m
Tim Orr,m
Lars P. Winther,m
Mary Colquhoun,f
William H. Ziegler,m
Henry Jackman,m
Mac Gudgeon,m
Ben Hecht,m
Edward Lachman,m
Buzz Feitshans,m
Jason Knight,m
Janice Hampton,f
Keith Collea,m
Angelo Badalamenti,m
P.K. Munson,m
Mark DiSalle,m
Cheryl Carasik,f
Rich Thorne,m
Anna B. Sheppard,f
Chris Carpenter,m
Karan Johar,m
Cary Woods,m
Wolfgang Reitherman,m
Allison Cowitt,f
Paul Edwards,m
Nathan Johnson,f
Perry Eriksen,m
Carl Mayer,m
James Smith,m
Scott Rosenberg,m
Michael Nankin,m
Sacha Rosen,m
Dario Argento,m
Chris L. Spellman,m
John Daly,m
Peter Hollywood,m
Guy Pearce,m
Christophe Gans,m
Walter F. Parkes,m
Marc Fishman,m
Dan Laustsen,m
Mark Raggett,m
Michael De Luca,m
Jean-Pierre Jeunet,m
Nadine Muse,f
Patricia Graf,f
Russell Icke,m
John W. Corso,m
Mel Epstein,m
Margaret Yen,f
Stacey Sher,f
Kristina Boden,f
Mary Kirkland,f
George Roy Hill,m
Peter S. Beagle,m
Brad Pitt,m
Yash Chopra,m
Roger Barton,m
Tim McCanlies,m
Christine Hartmann,f
Barbara Marshall,f
Edgar Rice Burroughs,m
Mark Waters,m
Andrew Form,m
Rico Torres,m
Adam Johnston,m
Philip MacDonald,m
Amy Redford,f
Samuli Torssonen,m
Eugène Lourié,m
Jeremy Thomas,m
Mark Allen,m
Ben Wilson,m
Michael Benaroya,m
Danny Burke,m
David Grimaldi,m
Jung Byung-gil,m
Gregory Butler,m
Freddie Fields,m
Garrett Warren,m
Gavin Bocquet,m
Bob Dohrmann,m
Christophe Beck,m
Verna Fields,m
Frank Hannah,m
"Ring Lardner, Jr.",m
Jon Favreau,m
Matt Chesse,m
Samantha Vincent,f
John Herzfeld,m
Beatrix Aruna Pasztor,f
Niels Arden Oplev,m
Laura Toplass,f
Michael Butler,m
Ted Gidlow,m
Peter Greene,m
Robert Gordon,m
Clint Eastwood,m
Marvin Worth,m
Anna Boden,f
Jennifer Corey,f
Mark Roybal,m
Milton Carter,m
Russell Mulcahy,m
Felix Van Groeningen,m
Dorothy Byrne,f
Bill Walsh,m
Bradley Fuller,m
Jon Vitti,m
Michelle Botticelli,f
Randy Newman,m
Marc Lawrence,m
Joseph P. Reidy,m
Nicolas Winding Refn,m
David Kitay,m
John Sullivan,m
Chazz Palminteri,m
Peggy Holmes,f
Mark O'Keefe,m
Christopher Lennertz,m
Victor Anderson,m
T.J. Scott,m
Claudio Miranda,m
Shawn Levy,m
Ted Field,m
William Horberg,m
Geoff Johns,m
Dan Korintus,m
Ben Falcone,m
Keith Hamshere,m
Ron Yuan,m
Richard Sylbert,m
Vittorio Bonicelli,m
Alan D. Purwin,m
Glen Scantlebury,m
Ann Roth,f
Mark Sandrich,m
Nicholas Tripodi,m
David Robbins,m
Mike Smithson,m
Elia P. Popov,m
Terry Ackland-Snow,m
Alan Silvestri,m
Nic Ede,m
Oscar Wilde,m
Wendy Lee Roberts,f
Will Smith,m
Thomas T. Taylor,m
Nicholas Kazan,m
Wayne Morris,m
Tom Duffield,m
Sarah Greenwood,f
John Bloomfield,m
René Goscinny,m
Bob Weinstein,m
Norris Spencer,m
Camille Friend,f
Ann Roth,f
Eunice Huthart,f
Nicholas Stoller,m
April Littlejohn,f
Alex Heffes,m
Kristen Toscano Messina,f
Edward S. Feldman,m
Sheldon Turner,m
Louis Malle,m
Tim Hampton,m
Peter Rogness,m
Francine Maisler,f
Mark Day,m
Kerry Barden,m
Sanjay Leela Bhansali,m
Angel De Angelis,f
Hal Pereira,m
Jonathan M. Goldstein,m
Roisin Carty,f
Beau St. Clair,f
Arthur Albert,m
Elisa Briganti,f
Frankie Pine,f
Marquis de Sade,m
Donna Maloney,f
Shelly Johnson,m
Ted Elliott,m
Mark White,m
Michael Diner,m
John Sloss,m
Devereaux Jennings,m
Jenna Wrage,f
Randi Hiller,f
Joseph Bishara,m
Mark Tildesley,m
Howard Shore,m
Howard Shore,m
Jim Reeve,m
Terri Douglas,f
Tom Smith,m
Carla Hool,f
Gary Goetzman,m
Danny Elfman,m
Kim Robert Koscki,m
Roy Lee,m
Robert Rodriguez,m
Jonathan Tzachor,m
William Reynolds,m
Jeannine Oppewall,f
Robin Campillo,m
Edwin Wendler,m
Sam Comer,m
Kent Blocher,m
Ken Loach,m
Lisa Mae Fincannon,f
Jeanne McCarthy,f
Liz Mullane,f
David Lynch,m
John McTiernan,m
Robert Frazen,m
Steve Richards,m
Jose L. Rodriguez,m
Brenda Lopez,f
Mark Radcliffe,m
Rodney Becker,m
Jane Ann Stewart,f
Paul Haslinger,m
Letty Aronson,f
Andrew Sugerman,m
Matthew F. Leonetti,m
Lowell Ganz,m
Susan Lyall,f
John Toll,m
Scott Rosenberg,m
Joe Carnahan,m
Lawrence Gordon,m
Bradford Young,m
Tom Muldoon,m
Karen Elliott,f
Phyllis Huffman,f
Ludwig van Beethoven,m
David Barbee,m
Jeff Schaffer,m
